project, size, inversion-ratio, thr  eads, run, time, instructions, cycles, context-switches, cache-misses, L1-dcache-load-misses, stalled-cycles-frontend, stalled-cycles-backend
Go, 16384, 25, 1, 3, 8.50, 26739439, 26377243, 78, 83368, 198851, 3493012, 8977240
Go, 16384, 25, 1, 4, 8.46, 27200549, 26021032, 78, 85572, 199945, 3491318, 8936818
Go, 16384, 25, 1, 5, 8.52, 26759981, 26737924, 74, 85411, 205268, 3445009, 9156118
Go, 16384, 25, 1, 6, 8.47, 26789450, 26472868, 67, 84827, 199162, 3453039, 8909614
Go, 16384, 25, 1, 7, 8.52, 27058570, 26560637, 67, 84894, 193097, 3497149, 9020854
Go, 16384, 25, 1, 8, 8.51, 27148287, 26342251, 70, 81919, 192541, 3554425, 8825253
Go, 16384, 25, 2, 1, 5.30, 27376926, 27386076, 82, 76961, 202304, 3592402, 9712046
Go, 16384, 25, 2, 2, 5.29, 27256667, 27524080, 82, 76089, 207885, 3796622, 9769460
Go, 16384, 25, 2, 3, 5.06, 26876153, 26782648, 83, 77333, 195672, 3580428, 9758728
Go, 16384, 25, 2, 4, 5.18, 27044467, 27759337, 74, 76765, 205737, 3619519, 9986865
Go, 16384, 25, 2, 5, 5.32, 27401371, 26719665, 81, 76163, 201022, 3776874, 10041453
Go, 16384, 25, 2, 6, 5.36, 27135185, 28161603, 82, 76010, 200039, 3766000, 9889585
Go, 16384, 25, 2, 7, 5.26, 26939274, 27746809, 82, 78241, 214855, 3589581, 9859194
Go, 16384, 25, 2, 8, 5.17, 26911190, 27832101, 76, 74778, 204068, 3483264, 9614840
Go, 16384, 25, 4, 1, 4.28, 27765072, 29694969, 82, 81891, 206040, 3930408, 10889273
Go, 16384, 25, 4, 2, 4.53, 27602788, 30177361, 93, 84756, 217222, 4016020, 11045892
Go, 16384, 25, 4, 3, 4.43, 28070116, 29192856, 107, 81029, 212864, 3957248, 10563152
Go, 16384, 25, 4, 4, 4.36, 27933022, 29631126, 93, 79888, 211484, 3933333, 10542796
Go, 16384, 25, 4, 5, 4.59, 28078729, 30566430, 97, 80985, 219830, 4002116, 10849808
Go, 16384, 25, 4, 6, 4.54, 28065776, 29876634, 103, 83819, 211890, 4000758, 11018172
Go, 16384, 25, 4, 7, 4.52, 28706520, 29340660, 97, 78771, 215941, 3933183, 10843550
Go, 16384, 25, 4, 8, 4.41, 28696327, 30193400, 94, 80394, 218183, 3879713, 11032959
Go, 16384, 25, 8, 1, 4.24, 29911894, 32038560, 111, 100190, 228237, 4401528, 12631930
Go, 16384, 25, 8, 2, 4.11, 29638148, 33104055, 126, 89342, 224349, 4406692, 11786189
Go, 16384, 25, 8, 3, 4.27, 29219545, 33364058, 107, 93450, 229457, 4484415, 11586026
Go, 16384, 25, 8, 4, 4.38, 29971252, 32589942, 123, 99112, 231777, 4620911, 11857112
Go, 16384, 25, 8, 5, 4.41, 30578958, 33107328, 115, 100594, 233439, 4527451, 11980877
Go, 16384, 25, 8, 6, 4.26, 29530778, 31955611, 120, 95249, 226342, 4462777, 12350347
Go, 16384, 25, 8, 7, 4.26, 29061071, 33132240, 115, 91839, 233833, 4555850, 11680060
Go, 16384, 25, 8, 8, 4.36, 29181419, 32686172, 107, 93555, 223966, 4671679, 12863590
Go, 16384, 25, 16, 1, 4.87, 32676114, 37082839, 121, 112400, 230112, 5051514, 15421824
Go, 16384, 25, 16, 2, 4.67, 31787153, 38809755, 151, 107965, 245825, 5146403, 15133638
Go, 16384, 25, 16, 3, 4.43, 32924358, 38683340, 122, 107591, 244774, 5229028, 13699010
Go, 16384, 25, 16, 4, 4.77, 32474426, 39385656, 141, 107705, 250100, 5225181, 15378890
Go, 16384, 25, 16, 5, 4.75, 32541375, 37045955, 132, 115155, 241849, 5392476, 15312312
Go, 16384, 25, 16, 6, 4.64, 33355438, 38026471, 134, 113900, 243726, 5263802, 14219046
Go, 16384, 25, 16, 7, 4.73, 32918184, 37454614, 135, 114394, 236007, 5298019, 13458811
Go, 16384, 25, 16, 8, 5.12, 33635561, 39211630, 145, 110851, 248291, 5500681, 14961181
Go, 16384, 25, 32, 1, 5.11, 35203507, 44651562, 148, 119357, 257272, 6632769, 17627082
Go, 16384, 25, 32, 2, 5.29, 33798979, 40645928, 133, 118040, 269209, 5755447, 16011154
Go, 16384, 25, 32, 3, 5.43, 35632331, 42133514, 147, 123993, 260809, 5551408, 14937865
Go, 16384, 25, 32, 4, 5.36, 35004004, 43741795, 159, 121296, 256598, 5660521, 14479912
Go, 16384, 25, 32, 5, 4.92, 35388548, 41566624, 163, 116659, 247385, 6007324, 14550759
Go, 16384, 25, 32, 6, 4.77, 33518523, 43727830, 159, 120670, 260337, 5166441, 15119683
Go, 16384, 25, 32, 7, 5.62, 33220948, 43598232, 163, 120997, 262033, 6937381, 15908280
Go, 16384, 25, 32, 8, 5.52, 36871378, 42352630, 147, 133184, 257149, 5820420, 15719979
Go, 16384, 50, 1, 1, 8.65, 26961014, 26450241, 75, 84697, 197290, 3551736, 9049852
Go, 16384, 50, 1, 2, 8.65, 26809136, 26277097, 79, 80312, 193112, 3514777, 9110979
Go, 16384, 50, 1, 3, 8.68, 26787931, 27113555, 79, 84727, 202505, 3431145, 8806676
Go, 16384, 50, 1, 4, 8.74, 27099109, 26961526, 78, 83752, 190853, 3519314, 9221841
Go, 16384, 50, 1, 5, 8.67, 26856237, 26724915, 81, 80476, 195804, 3602600, 9094981
Go, 16384, 50, 1, 6, 8.79, 27179656, 27403069, 78, 85441, 193972, 3785575, 8856279
Go, 16384, 50, 1, 7, 8.63, 27300933, 26744637, 74, 82930, 191261, 3432342, 9145209
Go, 16384, 50, 1, 8, 8.68, 26721970, 26390339, 80, 82894, 196139, 3473946, 9058946
Go, 16384, 50, 2, 1, 5.27, 27371970, 28248340, 77, 76517, 205497, 3732272, 9871808
Go, 16384, 50, 2, 2, 5.14, 26995863, 27856747, 78, 73849, 201206, 3706073, 9705848
Go, 16384, 50, 2, 3, 5.32, 27156710, 28241671, 71, 76620, 202397, 3656932, 9563258
Go, 16384, 50, 2, 4, 5.36, 27567466, 28399789, 82, 76169, 196949, 3679584, 9840276
Go, 16384, 50, 2, 5, 5.35, 27312662, 29149549, 81, 77618, 201010, 3679865, 9907924
Go, 16384, 50, 2, 6, 5.41, 27621158, 27739545, 82, 73830, 190802, 3701102, 9923237
Go, 16384, 50, 2, 7, 5.30, 27550888, 28044205, 75, 75865, 203266, 3606521, 9997516
Go, 16384, 50, 2, 8, 5.28, 27657274, 27517171, 80, 75986, 205180, 3690036, 9542609
Go, 16384, 50, 4, 1, 4.52, 28289540, 30364247, 89, 79844, 216959, 4088261, 10454714
Go, 16384, 50, 4, 2, 4.49, 28059056, 30194212, 92, 84400, 208382, 4074037, 10828505
Go, 16384, 50, 4, 3, 4.58, 27972154, 30482792, 92, 80304, 213622, 4119556, 11075914
Go, 16384, 50, 4, 4, 4.45, 28112404, 29884729, 100, 80516, 224269, 4064309, 10952448
Go, 16384, 50, 4, 5, 4.44, 28002025, 30142693, 93, 82189, 215983, 4154478, 10888828
Go, 16384, 50, 4, 6, 4.51, 28150627, 29887807, 103, 82714, 209458, 4008272, 10376150
Go, 16384, 50, 4, 7, 4.40, 27758602, 29567070, 91, 83065, 209591, 4263206, 10827384
Go, 16384, 50, 4, 8, 4.37, 27767985, 29732568, 97, 80391, 211695, 4166208, 10764809
Go, 16384, 50, 8, 1, 4.10, 29545816, 32325459, 129, 104326, 226247, 4574795, 11647083
Go, 16384, 50, 8, 2, 4.31, 30105883, 32953337, 115, 99015, 225975, 4465579, 11776442
Go, 16384, 50, 8, 3, 4.52, 30429722, 34047617, 114, 95598, 230511, 4842434, 11505733
Go, 16384, 50, 8, 4, 4.18, 28756311, 32986084, 128, 95761, 224573, 4451583, 12206672
Go, 16384, 50, 8, 5, 4.32, 29464971, 33190066, 115, 95705, 239090, 4735617, 11461751
Go, 16384, 50, 8, 6, 4.39, 28871674, 34059528, 111, 97605, 211177, 4791356, 12083049
Go, 16384, 50, 8, 7, 4.53, 29251271, 32959517, 110, 98512, 236940, 4796686, 12372941
Go, 16384, 50, 8, 8, 4.30, 29135110, 32703690, 119, 97074, 230575, 4495913, 12556884
Go, 16384, 50, 16, 1, 5.02, 33533559, 39733040, 145, 111499, 249769, 5726238, 14559280
Go, 16384, 50, 16, 2, 4.84, 33204334, 41356750, 129, 104322, 247370, 5434560, 14310173
Go, 16384, 50, 16, 3, 5.23, 31946937, 38565342, 143, 112971, 251711, 5316439, 13216524
Go, 16384, 50, 16, 4, 4.88, 33454841, 38237475, 132, 107026, 236433, 5647172, 15025028
Go, 16384, 50, 16, 5, 5.03, 32322771, 39716518, 128, 116259, 246835, 5447336, 14756351
Go, 16384, 50, 16, 6, 4.58, 32897201, 37527720, 132, 116883, 235830, 5187183, 14493240
Go, 16384, 50, 16, 7, 4.87, 32038712, 39169888, 151, 108046, 237752, 5352134, 14171438
Go, 16384, 50, 16, 8, 4.94, 32052075, 38722099, 122, 112824, 249491, 5234838, 14671893
Go, 16384, 50, 32, 1, 5.12, 34600878, 41573711, 130, 123799, 253000, 5566708, 17499702
Go, 16384, 50, 32, 2, 5.40, 34244079, 42730706, 146, 119764, 256747, 5937125, 15218461
Go, 16384, 50, 32, 3, 5.20, 34178600, 39570401, 176, 119028, 256400, 5544613, 16085163
Go, 16384, 50, 32, 4, 5.56, 35203274, 42929474, 150, 115910, 255239, 5833653, 16286194
Go, 16384, 50, 32, 5, 5.23, 32832655, 42539142, 158, 118969, 254875, 5378169, 16352700
Go, 16384, 50, 32, 6, 5.23, 36608458, 41916494, 142, 110017, 259802, 5249977, 16629090
Go, 16384, 50, 32, 7, 4.86, 33628028, 41803679, 153, 109385, 250291, 5424169, 14365894
Go, 16384, 50, 32, 8, 5.68, 34465901, 43959194, 134, 117997, 257413, 5946580, 16050487
Go, 16384, 75, 1, 1, 8.67, 27047997, 26378683, 70, 85357, 202843, 3375581, 9046186
Go, 16384, 75, 1, 2, 7.87, 27174866, 26398029, 70, 82570, 187090, 3806760, 11367122
Go, 16384, 75, 1, 3, 7.89, 27921710, 26735916, 71, 84523, 196637, 3544182, 9349596
Go, 16384, 75, 1, 4, 7.88, 27404023, 26643323, 78, 83996, 198758, 3598463, 8985664
Go, 16384, 75, 1, 5, 8.58, 26895531, 26672347, 70, 83950, 199487, 3569352, 9205844
Go, 16384, 75, 1, 6, 8.57, 26768029, 27036029, 82, 85538, 196879, 3506287, 9242510
Go, 16384, 75, 1, 7, 8.60, 26768903, 26973112, 67, 83232, 194567, 3517995, 8907181
Go, 16384, 75, 1, 8, 8.45, 27089981, 26409350, 78, 84454, 198250, 3808314, 9100894
Go, 16384, 75, 2, 1, 5.12, 27200128, 27768688, 85, 77101, 201208, 3660277, 9536086
Go, 16384, 75, 2, 2, 5.26, 27156973, 27954939, 87, 78357, 193178, 3644678, 10079104
Go, 16384, 75, 2, 3, 5.38, 27557633, 28489341, 85, 76117, 205675, 3596102, 9610925
Go, 16384, 75, 2, 4, 5.16, 27262155, 27499300, 76, 76617, 209812, 3614669, 10117818
Go, 16384, 75, 2, 5, 5.34, 27091795, 27869609, 74, 77724, 203573, 3624691, 9784877
Go, 16384, 75, 2, 6, 5.11, 27188914, 27957022, 82, 78520, 206144, 3645994, 9587560
Go, 16384, 75, 2, 7, 5.30, 27134516, 27816552, 72, 76162, 204677, 3548148, 9821049
Go, 16384, 75, 2, 8, 5.20, 27182328, 27845885, 77, 75918, 201987, 3609873, 9599673
Go, 16384, 75, 4, 1, 4.38, 28441702, 29345022, 94, 82312, 213760, 4024996, 10827057
Go, 16384, 75, 4, 2, 4.52, 28101717, 30326784, 102, 80121, 216439, 4014422, 10549043
Go, 16384, 75, 4, 3, 4.38, 28405975, 30449141, 100, 84839, 215088, 4313607, 10730304
Go, 16384, 75, 4, 4, 4.39, 27977848, 29618933, 98, 78300, 214331, 4013143, 11115259
Go, 16384, 75, 4, 5, 4.53, 27960323, 30138264, 98, 81083, 214083, 4033674, 11013263
Go, 16384, 75, 4, 6, 4.62, 28244615, 29304076, 104, 83167, 216399, 4031850, 10528067
Go, 16384, 75, 4, 7, 4.39, 28271062, 29359370, 92, 80645, 219533, 4004164, 10718279
Go, 16384, 75, 4, 8, 4.44, 28323863, 29393076, 94, 82032, 212806, 3949045, 11262394
Go, 16384, 75, 8, 1, 4.53, 29565544, 34817131, 135, 104559, 225194, 4583907, 12137777
Go, 16384, 75, 8, 2, 4.56, 29522248, 34186458, 116, 97223, 225011, 4513425, 12497129
Go, 16384, 75, 8, 3, 4.45, 29375739, 36049312, 110, 93217, 226413, 4580526, 12328550
Go, 16384, 75, 8, 4, 4.33, 29134134, 32486788, 117, 93921, 226996, 4548400, 12223733
Go, 16384, 75, 8, 5, 4.34, 29353713, 33425341, 102, 95276, 227996, 4380277, 12293746
Go, 16384, 75, 8, 6, 3.94, 30028396, 31538909, 129, 94191, 208022, 4437643, 11916851
Go, 16384, 75, 8, 7, 4.33, 30088069, 33405829, 116, 92587, 231826, 4466510, 11879523
Go, 16384, 75, 8, 8, 4.29, 29908692, 34925273, 114, 101845, 233485, 4380062, 11792540
Go, 16384, 75, 16, 1, 4.36, 32614217, 39795863, 135, 110012, 253844, 5545109, 18735624
Go, 16384, 75, 16, 2, 4.01, 34844905, 42108536, 118, 108112, 234867, 5231272, 14880774
Go, 16384, 75, 16, 3, 4.59, 35369355, 37285024, 131, 107466, 237192, 5947784, 14073352
Go, 16384, 75, 16, 4, 4.93, 32549990, 37131245, 127, 116188, 246093, 5190980, 15423459
Go, 16384, 75, 16, 5, 4.76, 31721666, 36504611, 148, 104334, 244599, 5288644, 14591388
Go, 16384, 75, 16, 6, 4.96, 32389962, 38947583, 144, 106793, 246304, 8727416, 14482068
Go, 16384, 75, 16, 7, 4.55, 31440257, 40243078, 133, 109785, 255608, 6044630, 14968906
Go, 16384, 75, 16, 8, 4.60, 33705529, 38004482, 140, 106907, 246583, 5239295, 14779017
Go, 16384, 75, 32, 1, 5.00, 32518380, 43922338, 156, 118271, 267410, 5709006, 16374056
Go, 16384, 75, 32, 2, 5.31, 35238262, 42421468, 171, 117608, 253529, 5657547, 15969625
Go, 16384, 75, 32, 3, 5.34, 34785907, 41887418, 157, 122421, 268185, 6492872, 17011714
Go, 16384, 75, 32, 4, 5.16, 35131555, 41040831, 158, 123942, 250170, 5611091, 15193088
Go, 16384, 75, 32, 5, 5.17, 35204530, 44491473, 156, 123621, 265587, 5477773, 16383618
Go, 16384, 75, 32, 6, 5.49, 34197149, 42217808, 151, 119671, 267029, 5890409, 15584474
Go, 16384, 75, 32, 7, 5.02, 34945206, 37296240, 157, 121116, 257793, 6043445, 17059945
Go, 16384, 75, 32, 8, 4.99, 33144050, 40316106, 153, 111240, 261366, 5596538, 15285132
Go, 16384, 100, 1, 1, 8.02, 26548762, 25592492, 67, 83123, 190600, 3397164, 8827459
Go, 16384, 100, 1, 2, 8.00, 26451578, 25578459, 70, 81387, 196617, 3379585, 9354196
Go, 16384, 100, 1, 3, 8.07, 26790405, 26121144, 74, 82488, 200320, 3343095, 9302023
Go, 16384, 100, 1, 4, 8.01, 26399898, 25538348, 70, 83198, 196570, 3336998, 9079290
Go, 16384, 100, 1, 5, 8.00, 26359818, 25274009, 78, 83021, 193391, 3293863, 9095779
Go, 16384, 100, 1, 6, 7.93, 26269169, 25779469, 70, 84887, 197841, 3344172, 8947647
Go, 16384, 100, 1, 7, 8.06, 26524308, 25353405, 78, 83089, 197057, 3335877, 9225280
Go, 16384, 100, 1, 8, 8.01, 26778189, 25617037, 70, 84735, 188976, 3354946, 9266679
Go, 16384, 100, 2, 1, 4.94, 26770398, 26827093, 71, 75276, 202153, 3488442, 9871063
Go, 16384, 100, 2, 2, 4.90, 26671407, 26567787, 77, 76499, 197240, 3527894, 9791474
Go, 16384, 100, 2, 3, 4.91, 26868273, 27006383, 83, 77502, 195495, 3452378, 10030288
Go, 16384, 100, 2, 4, 4.81, 26681330, 26126804, 76, 73945, 197623, 3418993, 9679547
Go, 16384, 100, 2, 5, 4.75, 26627540, 26908185, 70, 76324, 203738, 3534960, 9543220
Go, 16384, 100, 2, 6, 5.00, 26701655, 27058964, 83, 76382, 200548, 3699754, 9963222
Go, 16384, 100, 2, 7, 4.98, 26843575, 26750977, 77, 76372, 195549, 3563803, 9693720
Go, 16384, 100, 2, 8, 4.89, 26738246, 26348494, 75, 75202, 198626, 3488586, 9499276
Go, 16384, 100, 4, 1, 4.38, 27727635, 29530523, 95, 81174, 211967, 3904045, 10824341
Go, 16384, 100, 4, 2, 4.05, 27720023, 28438183, 96, 80505, 214156, 3876933, 10360202
Go, 16384, 100, 4, 3, 4.39, 27695354, 29168322, 92, 82434, 208037, 3845841, 11071049
Go, 16384, 100, 4, 4, 4.25, 27589602, 27802961, 88, 81465, 206356, 3911395, 11020945
Go, 16384, 100, 4, 5, 4.32, 27256341, 29190633, 94, 80992, 226030, 3924916, 10923945
Go, 16384, 100, 4, 6, 4.37, 27463296, 29029699, 88, 80930, 210723, 3849547, 10724794
Go, 16384, 100, 4, 7, 4.34, 28064660, 29611634, 96, 80484, 214789, 3842638, 11039332
Go, 16384, 100, 4, 8, 4.32, 27534746, 28744251, 95, 82438, 206175, 3943009, 11110391
Go, 16384, 100, 8, 1, 4.30, 28989210, 31964221, 116, 102763, 228779, 4393702, 11927928
Go, 16384, 100, 8, 2, 4.20, 28453770, 32741748, 106, 95541, 222335, 4346143, 11936839
Go, 16384, 100, 8, 3, 4.16, 28671747, 32345665, 122, 98223, 217824, 4382699, 12059216
Go, 16384, 100, 8, 4, 3.94, 28867140, 31409591, 119, 96494, 229545, 4161800, 11964113
Go, 16384, 100, 8, 5, 4.03, 28550800, 31412001, 116, 99194, 227046, 4306767, 11730007
Go, 16384, 100, 8, 6, 3.99, 29081301, 32061370, 114, 91568, 225206, 4320977, 12177281
Go, 16384, 100, 8, 7, 4.15, 28919523, 32404628, 107, 93133, 218331, 4226899, 12693605
Go, 16384, 100, 8, 8, 4.26, 28874878, 32529865, 106, 98123, 223942, 4180756, 12130483
Go, 16384, 100, 16, 1, 4.61, 30868174, 37734724, 139, 107427, 237202, 5004293, 14271906
Go, 16384, 100, 16, 2, 4.58, 31639909, 38190414, 132, 101706, 249722, 5186068, 14655098
Go, 16384, 100, 16, 3, 4.21, 30446684, 36803789, 139, 109194, 243204, 5189598, 16657776
Go, 16384, 100, 16, 4, 3.65, 35170439, 38544934, 113, 104273, 239610, 5197305, 16661653
Go, 16384, 100, 16, 5, 4.23, 36211202, 36582373, 128, 109317, 242953, 4893064, 15085567
Go, 16384, 100, 16, 6, 4.58, 32543127, 36032789, 130, 116368, 241213, 4974249, 15131435
Go, 16384, 100, 16, 7, 4.46, 31242647, 36204735, 119, 114745, 230110, 5890456, 13648068
Go, 16384, 100, 16, 8, 4.29, 31944755, 37941684, 125, 103962, 236122, 4510784, 15153500
Go, 16384, 100, 32, 1, 4.83, 34895144, 39467371, 174, 114731, 249428, 5192100, 14669474
Go, 16384, 100, 32, 2, 5.12, 33681725, 39642284, 152, 110288, 255328, 5367545, 16064250
Go, 16384, 100, 32, 3, 5.04, 33220276, 40307931, 169, 114721, 250929, 5901765, 16013212
Go, 16384, 100, 32, 4, 5.12, 33430122, 39051052, 161, 111098, 268279, 5326891, 16587219
Go, 16384, 100, 32, 5, 5.22, 33358213, 38753092, 138, 113690, 254046, 6080976, 15232747
Go, 16384, 100, 32, 6, 5.23, 33647194, 40594499, 155, 117375, 250489, 5733214, 16114758
Go, 16384, 100, 32, 7, 5.09, 32405298, 44265368, 141, 116008, 259486, 5245222, 17089231
Go, 16384, 100, 32, 8, 5.16, 34736176, 41858345, 148, 116510, 263620, 5533882, 15647948
Go, 262144, 0, 1, 1, 139.92, 411863268, 368918487, 923, 956005, 1962151, 34199810, 125749473
Go, 262144, 0, 1, 2, 139.68, 410916350, 374723462, 1465, 969937, 2049544, 34714881, 132643995
Go, 262144, 0, 1, 3, 137.90, 442643900, 378152660, 1014, 1079307, 2046231, 33585697, 121174901
Go, 262144, 0, 1, 4, 142.56, 439183359, 385214894, 1355, 1179376, 2135828, 37006371, 127885710
Go, 262144, 0, 1, 5, 138.90, 432684076, 359486430, 885, 1108801, 1982394, 30155812, 119540424
Go, 262144, 0, 1, 6, 143.02, 424986506, 380555786, 1603, 1050998, 2188582, 40041275, 126628730
Go, 262144, 0, 1, 7, 141.67, 417561885, 374898976, 1361, 890114, 1954249, 35560685, 130720889
Go, 262144, 0, 1, 8, 142.71, 405900415, 382962809, 1596, 996009, 2146795, 40548620, 129720080
Go, 262144, 0, 2, 1, 89.09, 432686770, 381890969, 1168, 879071, 1848118, 35608788, 138566390
Go, 262144, 0, 2, 2, 90.60, 442588036, 391006723, 944, 925155, 2009903, 34507928, 133897954
Go, 262144, 0, 2, 3, 88.08, 443104228, 381155934, 979, 993231, 2161754, 36854346, 133527268
Go, 262144, 0, 2, 4, 91.23, 440644704, 401744882, 1199, 982493, 2188243, 41382249, 136368663
Go, 262144, 0, 2, 5, 92.11, 420350349, 397542923, 1302, 888839, 2154407, 38442886, 131308009
Go, 262144, 0, 2, 6, 88.17, 427942929, 384025563, 856, 951481, 2054175, 35889787, 133141906
Go, 262144, 0, 2, 7, 90.49, 453121627, 397506108, 1089, 1085979, 2212276, 41854937, 131057211
Go, 262144, 0, 2, 8, 89.09, 442182067, 378396254, 1150, 923206, 2056063, 34030258, 135250704
Go, 262144, 0, 4, 1, 66.08, 433041914, 437902052, 953, 918290, 2114479, 43899644, 143447187
Go, 262144, 0, 4, 2, 69.05, 423867909, 427543912, 1217, 948213, 2201573, 42867115, 149485740
Go, 262144, 0, 4, 3, 69.75, 429977819, 423612858, 1248, 1052090, 2260911, 40040924, 138136827
Go, 262144, 0, 4, 4, 69.88, 434640171, 427369611, 1259, 1125724, 2166696, 42752241, 136260355
Go, 262144, 0, 4, 5, 67.98, 429393616, 424805116, 1068, 1004512, 2194947, 40017162, 142119782
Go, 262144, 0, 4, 6, 68.16, 423187058, 438328376, 1163, 963821, 2261191, 37651152, 126604749
Go, 262144, 0, 4, 7, 67.20, 441486019, 422237295, 1165, 993272, 2227186, 40852004, 146030754
Go, 262144, 0, 4, 8, 70.15, 431489227, 431168921, 1324, 965882, 2327395, 43276926, 139236451
Go, 262144, 0, 8, 1, 60.35, 452012368, 454244148, 1149, 1093457, 2437209, 47436818, 145063457
Go, 262144, 0, 8, 2, 52.66, 490535705, 451163195, 1434, 1061504, 2493912, 54113483, 192670238
Go, 262144, 0, 8, 3, 52.11, 449151335, 507214579, 1357, 1097089, 2654472, 47027385, 163884226
Go, 262144, 0, 8, 4, 43.75, 456937690, 547286985, 1123, 910550, 2009324, 43993871, 181396731
Go, 262144, 0, 8, 5, 60.25, 459315163, 453864406, 1225, 1034709, 2270984, 44773593, 153718771
Go, 262144, 0, 8, 6, 59.42, 458380596, 468605510, 1485, 1072861, 2187069, 50599853, 157927518
Go, 262144, 0, 8, 7, 58.99, 463512955, 458548944, 1114, 1087639, 2362347, 46821472, 146002404
Go, 262144, 0, 8, 8, 60.39, 444226329, 447579363, 1222, 1148282, 2218239, 45442951, 125926264
Go, 262144, 0, 16, 1, 61.67, 452153739, 523491197, 1453, 1334452, 2455764, 58155019, 140938461
Go, 262144, 0, 16, 2, 65.44, 436052985, 495234860, 1644, 1140870, 2503958, 57232816, 156213719
Go, 262144, 0, 16, 3, 60.57, 455321426, 507400800, 1533, 1298868, 2423005, 56931519, 155423481
Go, 262144, 0, 16, 4, 60.09, 482507546, 494556514, 1345, 1197255, 2376369, 57486064, 163231326
Go, 262144, 0, 16, 5, 60.39, 454327229, 498293257, 1521, 1165400, 2325396, 59376015, 160345329
Go, 262144, 0, 16, 6, 59.86, 459085921, 505561329, 1757, 1309804, 2550560, 62184037, 144052705
Go, 262144, 0, 16, 7, 63.15, 472756607, 492218336, 1312, 1235025, 2387833, 54391605, 160368902
Go, 262144, 0, 16, 8, 62.14, 449582838, 506026326, 1598, 1330237, 2538993, 58445578, 140311093
Go, 262144, 0, 32, 1, 63.40, 480182024, 570797558, 1713, 1368131, 2663879, 65965727, 174548662
Go, 262144, 0, 32, 2, 63.27, 460553581, 535178715, 1658, 1431397, 2918117, 58224869, 171770228
Go, 262144, 0, 32, 3, 63.43, 491443363, 539549615, 1664, 1315152, 2635706, 72229187, 160204233
Go, 262144, 0, 32, 4, 62.74, 473887885, 543831647, 1479, 1425581, 2637474, 64284618, 181755473
Go, 262144, 0, 32, 5, 61.20, 479046102, 534886758, 1553, 1438263, 2740722, 59919301, 167278877
Go, 262144, 0, 32, 6, 61.67, 469663202, 522282791, 1636, 1379038, 2511633, 56192256, 177588833
Go, 262144, 0, 32, 7, 39.21, 492422189, 599534620, 1711, 1222084, 2406869, 67684680, 194846095
Go, 262144, 0, 32, 8, 38.04, 475409326, 583476496, 1479, 1171987, 2800859, 63833243, 196139367
Go, 262144, 25, 1, 1, 72.58, 459734172, 428384119, 1219, 950321, 2151012, 48164275, 147044684
Go, 262144, 25, 1, 2, 71.97, 430542141, 420798976, 853, 871448, 1893129, 38888566, 147768415
Go, 262144, 25, 1, 3, 71.48, 408572619, 426344080, 962, 839144, 1805511, 40805554, 164007414
Go, 262144, 25, 1, 4, 75.05, 427859884, 439560600, 1399, 854321, 2020492, 48876429, 154070065
Go, 262144, 25, 1, 5, 147.83, 449917821, 387431930, 968, 1107529, 1987309, 39846895, 123778425
Go, 262144, 25, 1, 6, 148.34, 423221294, 377419625, 1012, 993507, 1840465, 33168702, 122469061
Go, 262144, 25, 1, 7, 148.64, 465695800, 384161279, 892, 1085064, 1899164, 34385868, 118093144
Go, 262144, 25, 1, 8, 148.94, 464851165, 391725938, 987, 1124971, 2025711, 37726759, 123599402
Go, 262144, 25, 2, 1, 100.59, 419154245, 417033063, 1269, 863302, 1948098, 41650805, 125882164
Go, 262144, 25, 2, 2, 100.09, 438977582, 415168755, 1291, 1043128, 2131963, 38403267, 125455730
Go, 262144, 25, 2, 3, 97.49, 440161113, 418160560, 1372, 919663, 2248612, 44898479, 131274193
Go, 262144, 25, 2, 4, 94.08, 437578586, 403022850, 929, 908729, 1903029, 36540439, 134435550
Go, 262144, 25, 2, 5, 95.46, 440781715, 403655164, 1066, 948732, 2093639, 39387471, 133664077
Go, 262144, 25, 2, 6, 96.45, 454303338, 411018114, 1277, 1062888, 2195113, 41512574, 132041352
Go, 262144, 25, 2, 7, 97.30, 446578871, 404691051, 1060, 938488, 1966965, 38705793, 134111327
Go, 262144, 25, 2, 8, 97.60, 445102110, 404602628, 1071, 1025891, 1989130, 41078982, 121047570
Go, 262144, 25, 4, 1, 39.60, 435025695, 478868905, 1016, 820364, 2034536, 49827302, 164119996
Go, 262144, 25, 4, 2, 41.46, 437173964, 483910923, 1182, 822561, 2152482, 48899515, 191564454
Go, 262144, 25, 4, 3, 39.96, 437511792, 486402435, 915, 908804, 2323628, 50510829, 179820676
Go, 262144, 25, 4, 4, 39.08, 435907594, 471810403, 914, 870645, 2127143, 43981297, 182949566
Go, 262144, 25, 4, 5, 70.02, 438792009, 433022949, 929, 1015153, 2210404, 42200794, 137919515
Go, 262144, 25, 4, 6, 70.28, 460543278, 427372002, 934, 920956, 1925422, 43109440, 140412875
Go, 262144, 25, 4, 7, 70.93, 426113207, 425562242, 1213, 826973, 2129369, 42048954, 140833609
Go, 262144, 25, 4, 8, 71.07, 460148749, 441082534, 1164, 1065811, 2326426, 46259844, 126820413
Go, 262144, 25, 8, 1, 62.22, 450246449, 473847815, 1370, 1190314, 2572811, 52009492, 134114076
Go, 262144, 25, 8, 2, 47.46, 460545083, 499136955, 1155, 1098000, 2261590, 46975084, 141575138
